time,weather/air_temperature.outside,weather/relative_humidity.outside,weather/humidity_deficit,weather/air_absolute_humidity_content.outside,weather/radiation_global,weather/radiation_sum,weather/wind_speed,weather/wind_direction.registration,weather/rain_state,weather/par.outside,weather/heat_emission
2024-09-08 04:20:00+02:00,19.6,96.7,0.5628028,16.491812,0.0,0.0,1.1,16.0,0.0,1.0,-28.0
2024-09-08 04:25:00+02:00,19.6,96.7,0.5628028,16.491812,0.0,0.0,1.6,16.0,0.0,1.0,-26.0
2024-09-08 04:30:00+02:00,19.4,96.5,0.58984154,16.262774,0.0,0.0,2.1,16.0,0.0,1.0,-28.0
2024-09-08 04:35:00+02:00,19.5,94.8,0.88170916,16.074245,0.0,0.0,3.0,16.0,0.0,1.0,-37.0
2024-09-08 04:40:00+02:00,19.4,92.8,1.2137686,15.644135,0.0,0.0,4.0,32.0,0.0,1.0,-41.0
2024-09-08 04:45:00+02:00,19.3,93.3,1.1227039,15.634079,0.0,0.0,4.0,32.0,0.0,1.0,-43.0
2024-09-08 04:50:00+02:00,19.1,93.4,1.0927893,15.464627,0.0,0.0,4.0,32.0,0.0,1.0,-42.0
2024-09-08 04:55:00+02:00,19.1,93.2,1.1259235,15.431768,0.0,0.0,4.0,32.0,0.0,1.0,-43.0
2024-09-08 05:00:00+02:00,19.1,93.1,1.1424905,15.415339,0.0,0.0,4.0,32.0,0.0,1.0,-42.0
2024-09-08 05:05:00+02:00,19.1,92.8,1.192193,15.366051,0.0,0.0,4.0,32.0,0.0,1.0,-29.0
2024-09-08 05:10:00+02:00,19.0,93.0,1.1521393,15.306994,0.0,0.0,3.5,32.0,0.0,0.0,-34.0
2024-09-08 05:15:00+02:00,18.9,92.8,1.177998,15.183092,0.0,0.0,3.5,32.0,0.0,1.0,-32.0
2024-09-08 05:20:00+02:00,18.9,92.8,1.177998,15.183092,0.0,0.0,3.5,32.0,0.0,1.0,-30.0
2024-09-08 05:25:00+02:00,18.8,92.9,1.1546841,15.108475,0.0,0.0,3.5,32.0,0.0,1.0,-35.0
2024-09-08 05:30:00+02:00,18.8,93.0,1.1384119,15.124615,1.0,0.0,3.0,32.0,0.0,1.0,-24.0
2024-09-08 05:35:00+02:00,18.9,92.7,1.1943699,15.166854,0.0,0.0,3.0,32.0,0.0,1.0,-22.0
2024-09-08 05:40:00+02:00,18.8,92.7,1.1872305,15.076194,0.0,0.0,3.0,16.0,0.0,0.0,-32.0
2024-09-08 05:45:00+02:00,18.8,92.9,1.1546841,15.108475,0.0,0.0,3.0,16.0,0.0,1.0,-24.0
2024-09-08 05:50:00+02:00,18.8,93.1,1.1221399,15.140754,0.0,0.0,3.0,16.0,0.0,1.0,-27.0
2024-09-08 05:55:00+02:00,18.6,93.1,1.1087513,14.960104,0.0,0.0,3.0,16.0,0.0,1.0,-34.0
2024-09-08 06:00:00+02:00,18.7,93.3,1.0830784,15.082278,0.0,0.0,3.0,16.0,0.0,1.0,-19.0
2024-09-08 06:05:00+02:00,18.6,93.3,1.0765954,14.992002,1.0,0.0,3.0,16.0,0.0,1.0,-22.0
2024-09-08 06:10:00+02:00,18.6,93.5,1.0444419,15.023895,0.0,0.0,3.0,16.0,0.0,1.0,-22.0
2024-09-08 06:15:00+02:00,18.6,93.6,1.0283656,15.039843,0.0,0.0,2.5,16.0,0.0,1.0,-26.0
2024-09-08 06:20:00+02:00,18.6,93.7,1.0122894,15.055789,0.0,0.0,2.0,16.0,0.0,1.0,-29.0
2024-09-08 06:25:00+02:00,18.6,93.8,0.99621236,15.071736,0.0,0.0,2.0,16.0,0.0,1.0,-28.0
2024-09-08 06:30:00+02:00,18.6,93.7,1.0122894,15.055789,0.0,0.0,2.0,32.0,0.0,1.0,-30.0
2024-09-08 06:35:00+02:00,18.5,93.9,0.9742662,14.997314,0.0,0.0,2.0,32.0,0.0,1.0,-35.0
2024-09-08 06:40:00+02:00,18.5,94.2,0.9263299,15.044867,0.0,0.0,2.5,32.0,0.0,1.0,-44.0
2024-09-08 06:45:00+02:00,18.5,94.4,0.89437246,15.076569,0.0,0.0,3.0,32.0,0.0,1.0,-33.0
2024-09-08 06:50:00+02:00,18.4,94.1,0.9366605,14.938937,0.0,0.0,3.5,32.0,0.0,1.0,-33.0
2024-09-08 06:55:00+02:00,18.4,94.1,0.9366605,14.938937,1.0,0.0,3.5,32.0,0.0,1.0,-29.0
2024-09-08 07:00:00+02:00,18.4,93.9,0.96842664,14.907424,0.0,0.0,3.0,32.0,0.0,3.0,-46.0
2024-09-08 07:05:00+02:00,18.4,93.5,1.0319631,14.844393,2.0,0.0,2.5,32.0,0.0,5.0,-58.0
2024-09-08 07:10:00+02:00,18.3,93.6,1.0099844,14.771017,3.0,0.0,2.5,32.0,0.0,7.0,-57.0
2024-09-08 07:15:00+02:00,18.3,93.8,0.97840613,14.802345,4.0,0.0,2.5,32.0,0.0,11.0,-60.0
2024-09-08 07:20:00+02:00,18.2,93.8,0.9725335,14.713499,5.0,1.0,2.5,16.0,0.0,15.0,-50.0
2024-09-08 07:25:00+02:00,18.1,93.9,0.95109296,14.640599,8.0,1.0,3.0,16.0,0.0,23.0,-71.0
2024-09-08 07:30:00+02:00,18.1,93.4,1.0290916,14.56321,11.0,1.0,3.0,16.0,0.0,31.0,-70.0
2024-09-08 07:35:00+02:00,18.1,93.6,0.9978919,14.594165,17.0,2.0,3.0,16.0,0.0,36.0,-70.0
2024-09-08 07:40:00+02:00,18.0,93.4,1.0229057,14.47567,16.0,2.0,3.0,16.0,0.0,41.0,-70.0
2024-09-08 07:45:00+02:00,17.9,92.7,1.1246516,14.281527,19.0,2.0,3.0,16.0,0.0,49.0,-73.0
2024-09-08 07:50:00+02:00,17.9,92.8,1.1092358,14.2968235,22.0,3.0,3.0,16.0,0.0,57.0,-73.0
2024-09-08 07:55:00+02:00,17.8,92.7,1.1178812,14.195554,45.0,4.0,3.0,16.0,0.0,94.0,-73.0
2024-09-08 08:00:00+02:00,17.8,92.3,1.1791701,14.134734,38.0,5.0,3.0,16.0,0.0,88.0,-70.0
2024-09-08 08:05:00+02:00,17.8,91.5,1.3017616,14.013082,54.0,7.0,3.0,16.0,0.0,106.0,-60.0
2024-09-08 08:10:00+02:00,17.8,90.7,1.4243681,13.891414,65.0,9.0,3.0,16.0,0.0,130.0,-45.0
2024-09-08 08:15:00+02:00,17.8,90.0,1.5316603,13.784944,55.0,11.0,3.1,16.0,0.0,123.0,-48.0
2024-09-08 08:20:00+02:00,17.8,88.8,1.715617,13.602395,45.0,12.0,4.2,16.0,0.0,94.0,-37.0
2024-09-08 08:25:00+02:00,17.8,89.3,1.638964,13.678461,40.0,13.0,4.2,16.0,0.0,84.0,-26.0
2024-09-08 08:30:00+02:00,17.8,89.5,1.608305,13.708885,40.0,15.0,4.2,16.0,0.0,81.0,-17.0
2024-09-08 08:35:00+02:00,17.7,86.9,1.994856,13.233054,42.0,16.0,4.7,32.0,0.0,84.0,-18.0
2024-09-08 08:40:00+02:00,17.8,86.8,2.0222871,13.298074,54.0,18.0,5.2,32.0,0.0,111.0,-14.0
2024-09-08 08:45:00+02:00,17.7,87.0,1.9796133,13.248181,43.0,19.0,5.7,32.0,0.0,84.0,-12.0
2024-09-08 08:50:00+02:00,17.7,86.9,1.994856,13.233054,39.0,20.0,5.7,32.0,0.0,77.0,-13.0
2024-09-08 08:55:00+02:00,17.6,85.6,2.1798084,12.957747,30.0,21.0,5.7,32.0,0.0,62.0,-13.0
2024-09-08 09:00:00+02:00,17.6,85.8,2.1495,12.987827,44.0,22.0,5.7,32.0,0.0,84.0,-14.0
2024-09-08 09:05:00+02:00,17.9,86.3,2.1116881,13.302097,94.0,29.0,5.7,32.0,0.0,304.0,-54.0
2024-09-08 09:10:00+02:00,17.8,82.0,2.75868,12.567321,144.0,38.0,4.7,32.0,0.0,431.0,-86.0
2024-09-08 09:15:00+02:00,18.0,80.7,2.9941764,12.519689,194.0,45.0,4.2,32.0,0.0,490.0,-89.0
2024-09-08 09:20:00+02:00,17.9,79.8,3.1151464,12.306374,244.0,54.0,4.2,32.0,0.0,537.0,-93.0
2024-09-08 09:25:00+02:00,18.0,79.6,3.1650991,12.350092,294.0,63.0,3.7,32.0,0.0,572.0,-95.0
2024-09-08 09:30:00+02:00,18.1,79.9,3.13736,12.471398,324.0,73.0,3.7,32.0,0.0,597.0,-98.0
2024-09-08 09:35:00+02:00,18.2,79.6,3.2035263,12.500033,338.0,83.0,3.2,16.0,0.0,626.0,-98.0
2024-09-08 09:40:00+02:00,18.3,79.6,3.2228937,12.5756035,357.0,93.0,2.7,16.0,0.0,661.0,-95.0
2024-09-08 09:45:00+02:00,18.3,78.3,3.4286263,12.371497,380.0,109.0,3.0,16.0,0.0,692.0,-96.0
2024-09-08 09:50:00+02:00,18.3,77.5,3.555253,12.245872,375.0,115.0,3.0,16.0,0.0,705.0,-95.0
2024-09-08 09:55:00+02:00,18.1,76.9,3.6064687,12.005951,396.0,127.0,4.6,16.0,0.0,754.0,-93.0
2024-09-08 10:00:00+02:00,18.1,76.1,3.731602,11.881795,412.0,139.0,4.6,16.0,0.0,777.0,-93.0
2024-09-08 10:05:00+02:00,18.2,76.4,3.706973,12.000541,419.0,152.0,4.6,16.0,0.0,792.0,-95.0
2024-09-08 10:10:00+02:00,18.3,76.4,3.7293901,12.073112,416.0,164.0,4.6,16.0,0.0,807.0,-96.0
2024-09-08 10:15:00+02:00,18.4,74.7,4.022739,11.877413,424.0,177.0,4.7,16.0,0.0,844.0,-96.0
2024-09-08 10:20:00+02:00,18.8,74.6,4.137025,12.150474,444.0,190.0,4.7,16.0,0.0,875.0,-98.0
2024-09-08 10:25:00+02:00,18.6,72.9,4.3617635,11.733306,456.0,203.0,4.7,16.0,0.0,894.0,-98.0
2024-09-08 10:30:00+02:00,18.6,71.8,4.539212,11.557286,466.0,217.0,4.7,16.0,0.0,919.0,-97.0
2024-09-08 10:35:00+02:00,19.2,72.2,4.638818,12.047575,476.0,231.0,4.7,16.0,0.0,891.0,-98.0
2024-09-08 10:40:00+02:00,18.8,73.4,4.3328996,11.956197,485.0,246.0,4.7,32.0,0.0,969.0,-96.0
2024-09-08 10:45:00+02:00,18.9,70.5,4.8353825,11.555745,495.0,261.0,4.7,32.0,0.0,989.0,-98.0
2024-09-08 10:50:00+02:00,18.8,71.1,4.708435,11.583726,505.0,275.0,5.2,32.0,0.0,997.0,-95.0
2024-09-08 10:55:00+02:00,18.8,69.6,4.953425,11.340735,518.0,291.0,5.2,32.0,0.0,1030.0,-96.0
2024-09-08 11:00:00+02:00,18.8,70.5,4.8064237,11.486537,530.0,307.0,5.2,32.0,0.0,1065.0,-97.0
2024-09-08 11:05:00+02:00,18.9,71.0,4.753231,11.637221,533.0,320.0,5.2,32.0,0.0,1099.0,-98.0
2024-09-08 11:10:00+02:00,19.4,70.0,5.06717,11.823397,555.0,337.0,4.7,16.0,0.0,1117.0,-95.0
2024-09-08 11:15:00+02:00,19.1,67.2,5.4427004,11.150896,559.0,354.0,4.4,16.0,0.0,1125.0,-98.0
2024-09-08 11:20:00+02:00,19.3,67.2,5.508342,11.285382,573.0,371.0,4.4,16.0,0.0,1156.0,-99.0
2024-09-08 11:25:00+02:00,19.5,65.9,5.7962756,11.201601,578.0,388.0,4.4,16.0,0.0,1167.0,-100.0
2024-09-08 11:30:00+02:00,19.3,66.3,5.6599145,11.135086,582.0,405.0,4.4,16.0,0.0,1183.0,-99.0
2024-09-08 11:35:00+02:00,19.4,66.3,5.693911,11.201969,597.0,422.0,4.4,16.0,0.0,1202.0,-98.0
2024-09-08 11:40:00+02:00,19.9,68.4,5.5000305,11.90513,624.0,440.0,4.4,16.0,0.0,1238.0,-93.0
2024-09-08 11:45:00+02:00,20.0,66.9,5.796331,11.715243,668.0,460.0,4.4,16.0,0.0,1394.0,-79.0
2024-09-08 11:50:00+02:00,19.7,65.6,5.9177594,11.285028,638.0,470.0,3.9,16.0,0.0,1164.0,-45.0
2024-09-08 11:55:00+02:00,19.6,62.7,6.3799973,10.724553,588.0,475.0,4.0,16.0,0.0,914.0,-42.0
2024-09-08 12:00:00+02:00,19.3,64.8,5.912589,10.88454,578.0,489.0,5.0,16.0,0.0,964.0,-54.0
2024-09-08 12:05:00+02:00,19.6,66.3,5.7624464,11.336803,548.0,499.0,5.0,16.0,0.0,814.0,-63.0
2024-09-08 12:10:00+02:00,19.6,66.0,5.813895,11.285796,538.0,513.0,5.0,16.0,0.0,864.0,-73.0
2024-09-08 12:15:00+02:00,19.5,64.5,6.0349693,10.964944,548.0,529.0,5.0,16.0,0.0,714.0,-57.0
2024-09-08 12:20:00+02:00,20.1,62.5,6.6086764,11.014461,598.0,554.0,4.5,16.0,0.0,964.0,-61.0
2024-09-08 12:25:00+02:00,19.9,61.4,6.72252,10.693335,648.0,578.0,4.5,16.0,0.0,1114.0,-72.0
2024-09-08 12:30:00+02:00,20.2,61.5,6.826064,10.903973,638.0,595.0,5.1,16.0,0.0,1164.0,-71.0
2024-09-08 12:35:00+02:00,20.2,60.9,6.932816,10.798172,668.0,615.0,5.1,16.0,0.0,1314.0,-74.0
2024-09-08 12:40:00+02:00,20.5,60.6,7.112043,10.938827,718.0,639.0,5.1,16.0,0.0,1564.0,-79.0
2024-09-08 12:45:00+02:00,20.6,61.4,7.0086536,11.14848,768.0,663.0,5.1,16.0,0.0,1554.0,-87.0
2024-09-08 12:50:00+02:00,20.2,61.1,6.897231,10.83344,800.0,688.0,4.6,16.0,0.0,1601.0,-81.0
2024-09-08 12:55:00+02:00,19.9,62.8,6.477902,10.935813,750.0,698.0,4.6,16.0,0.0,1451.0,-71.0
2024-09-08 13:00:00+02:00,19.9,62.9,6.460431,10.953131,740.0,713.0,4.1,16.0,0.0,1401.0,-74.0
2024-09-08 13:05:00+02:00,19.9,61.7,6.6700964,10.745299,730.0,729.0,4.1,16.0,0.0,1348.0,-77.0
2024-09-08 13:10:00+02:00,19.4,61.5,6.5075693,10.395207,680.0,736.0,4.1,16.0,0.0,1098.0,-64.0
2024-09-08 13:15:00+02:00,19.7,61.4,6.642693,10.566358,670.0,757.0,4.1,16.0,0.0,1148.0,-79.0
2024-09-08 13:20:00+02:00,20.0,60.3,6.956148,10.565636,640.0,771.0,4.1,16.0,0.0,1298.0,-81.0
2024-09-08 13:25:00+02:00,20.3,60.1,7.117431,10.720741,650.0,794.0,4.1,16.0,0.0,1348.0,-75.0
2024-09-08 13:30:00+02:00,19.7,61.9,6.5563636,10.651941,600.0,802.0,4.1,16.0,0.0,1098.0,-58.0
2024-09-08 13:35:00+02:00,20.3,62.2,6.7415547,11.093246,610.0,820.0,4.6,16.0,0.0,1248.0,-87.0
2024-09-08 13:40:00+02:00,20.1,61.4,6.803196,10.821665,600.0,834.0,4.6,16.0,0.0,1098.0,-51.0
2024-09-08 13:45:00+02:00,19.9,61.2,6.75747,10.65869,590.0,851.0,4.6,16.0,0.0,1048.0,-68.0
2024-09-08 13:50:00+02:00,20.1,61.4,6.803196,10.821665,560.0,862.0,4.6,16.0,0.0,898.0,-62.0
2024-09-08 13:55:00+02:00,19.9,61.0,6.792422,10.624044,510.0,868.0,4.6,16.0,0.0,648.0,-43.0
2024-09-08 14:00:00+02:00,19.9,61.5,6.705045,10.710656,460.0,877.0,4.6,16.0,0.0,541.0,-43.0
2024-09-08 14:05:00+02:00,20.6,62.7,6.7718034,11.383165,470.0,897.0,4.6,16.0,0.0,689.0,-55.0
2024-09-08 14:10:00+02:00,20.4,61.9,6.835797,11.105928,460.0,914.0,4.6,16.0,0.0,740.0,-59.0
2024-09-08 14:15:00+02:00,20.1,60.1,7.0331326,10.593765,450.0,929.0,4.6,16.0,0.0,807.0,-65.0
2024-09-08 14:20:00+02:00,20.6,59.6,7.336694,10.823439,460.0,949.0,4.6,16.0,0.0,957.0,-73.0
2024-09-08 14:25:00+02:00,20.7,59.9,7.3253927,10.94242,450.0,961.0,4.6,16.0,0.0,807.0,-50.0
2024-09-08 14:30:00+02:00,20.5,59.5,7.311335,10.741344,440.0,974.0,4.1,16.0,0.0,757.0,-62.0
2024-09-08 14:35:00+02:00,20.4,60.1,7.159916,10.784735,430.0,986.0,4.1,16.0,0.0,807.0,-78.0
2024-09-08 14:40:00+02:00,20.2,59.9,7.110762,10.621812,440.0,1001.0,4.1,16.0,0.0,757.0,-72.0
2024-09-08 14:45:00+02:00,20.9,59.8,7.4313965,11.054664,430.0,1014.0,4.1,16.0,0.0,707.0,-67.0
2024-09-08 14:50:00+02:00,20.2,58.8,7.3065395,10.42778,400.0,1024.0,4.1,16.0,0.0,557.0,-72.0
2024-09-08 14:55:00+02:00,20.7,60.7,7.17872,11.087744,370.0,1033.0,4.1,16.0,0.0,507.0,-69.0
2024-09-08 15:00:00+02:00,20.3,59.4,7.242754,10.596542,320.0,1038.0,4.1,16.0,0.0,300.0,-54.0
2024-09-08 15:05:00+02:00,20.4,59.9,7.195935,10.749041,288.0,1045.0,4.1,16.0,0.0,538.0,-56.0
2024-09-08 15:10:00+02:00,20.9,59.7,7.4499516,11.036282,287.0,1059.0,4.1,16.0,0.0,612.0,-58.0
2024-09-08 15:15:00+02:00,20.4,58.9,7.376053,10.570549,274.0,1066.0,4.1,16.0,0.0,562.0,-49.0
2024-09-08 15:20:00+02:00,21.2,58.6,7.7913413,11.028323,324.0,1085.0,4.1,16.0,0.0,812.0,-72.0
2024-09-08 15:25:00+02:00,20.9,57.2,7.913957,10.576597,354.0,1104.0,4.1,16.0,0.0,941.0,-81.0
2024-09-08 15:30:00+02:00,21.2,57.0,8.09369,10.728845,344.0,1116.0,4.1,16.0,0.0,891.0,-85.0
2024-09-08 15:35:00+02:00,21.1,57.0,8.045905,10.665503,374.0,1133.0,4.1,16.0,0.0,941.0,-72.0
2024-09-08 15:40:00+02:00,20.7,57.5,7.765541,10.50632,324.0,1138.0,4.2,16.0,0.0,691.0,-49.0
2024-09-08 15:45:00+02:00,20.7,58.1,7.655486,10.615363,274.0,1145.0,4.2,16.0,0.0,478.0,-46.0
2024-09-08 15:50:00+02:00,20.5,57.8,7.619412,10.436066,224.0,1151.0,4.2,16.0,0.0,420.0,-59.0
2024-09-08 15:55:00+02:00,20.9,58.1,7.7468905,10.742107,260.0,1159.0,4.2,16.0,0.0,563.0,-57.0
2024-09-08 16:00:00+02:00,20.9,57.2,7.913957,10.576597,250.0,1172.0,4.2,16.0,0.0,613.0,-62.0
2024-09-08 16:05:00+02:00,20.9,57.3,7.895393,10.594989,260.0,1183.0,4.2,16.0,0.0,649.0,-62.0
2024-09-08 16:10:00+02:00,20.7,58.0,7.673827,10.59719,210.0,1189.0,4.2,16.0,0.0,399.0,-49.0
2024-09-08 16:15:00+02:00,20.8,58.3,7.6641655,10.715128,218.0,1198.0,4.2,16.0,0.0,412.0,-62.0
2024-09-08 16:20:00+02:00,20.8,57.7,7.7748747,10.605444,208.0,1204.0,4.2,16.0,0.0,435.0,-53.0
2024-09-08 16:25:00+02:00,20.9,55.8,8.173895,10.31908,227.0,1214.0,4.2,16.0,0.0,556.0,-72.0
2024-09-08 16:30:00+02:00,20.9,56.2,8.09962,10.392664,217.0,1221.0,4.2,16.0,0.0,506.0,-72.0
2024-09-08 16:35:00+02:00,21.0,56.7,8.054401,10.546988,227.0,1230.0,4.2,16.0,0.0,656.0,-78.0
2024-09-08 16:40:00+02:00,21.0,57.6,7.886321,10.713492,197.0,1235.0,4.2,16.0,0.0,406.0,-61.0
2024-09-08 16:45:00+02:00,21.0,56.2,8.147792,10.454473,188.0,1243.0,4.2,16.0,0.0,389.0,-62.0
2024-09-08 16:50:00+02:00,20.9,56.1,8.118189,10.374268,189.0,1250.0,4.3,16.0,0.0,426.0,-44.0
2024-09-08 16:55:00+02:00,21.1,57.0,8.045905,10.665503,172.0,1255.0,4.3,16.0,0.0,324.0,-47.0
2024-09-08 17:00:00+02:00,20.9,57.3,7.895393,10.594989,139.0,1259.0,4.3,16.0,0.0,278.0,-45.0
2024-09-08 17:05:00+02:00,21.0,58.3,7.7556114,10.842977,96.0,1263.0,4.3,16.0,0.0,196.0,-60.0
2024-09-08 17:10:00+02:00,20.8,57.0,7.904051,10.477463,85.0,1267.0,4.3,16.0,0.0,174.0,-46.0
2024-09-08 17:15:00+02:00,20.8,56.6,7.977874,10.404324,109.0,1270.0,4.3,16.0,0.0,210.0,-37.0
2024-09-08 17:20:00+02:00,20.9,56.9,7.969652,10.5214205,159.0,1276.0,4.3,16.0,0.0,349.0,-52.0
2024-09-08 17:25:00+02:00,21.0,56.9,8.017048,10.583991,154.0,1281.0,4.3,16.0,0.0,279.0,-37.0
2024-09-08 17:30:00+02:00,20.9,56.7,8.006784,10.484634,164.0,1285.0,4.3,16.0,0.0,365.0,-43.0
2024-09-08 17:35:00+02:00,21.3,56.4,8.255805,10.679528,194.0,1292.0,3.8,16.0,0.0,577.0,-56.0
2024-09-08 17:40:00+02:00,21.0,55.4,8.297235,10.306431,164.0,1297.0,3.8,16.0,0.0,369.0,-39.0
2024-09-08 17:45:00+02:00,21.1,54.9,8.440523,10.274606,175.0,1302.0,3.3,16.0,0.0,329.0,-38.0
2024-09-08 17:50:00+02:00,20.9,56.0,8.136757,10.355872,125.0,1305.0,3.3,16.0,0.0,159.0,-38.0
2024-09-08 17:55:00+02:00,20.7,56.3,7.985688,10.2881975,75.0,1307.0,3.3,16.0,0.0,113.0,-36.0
2024-09-08 18:00:00+02:00,20.7,56.6,7.930647,10.342732,59.0,1309.0,3.3,16.0,0.0,119.0,-48.0
2024-09-08 18:05:00+02:00,20.6,57.0,7.81072,10.353745,53.0,1311.0,3.3,16.0,0.0,119.0,-72.0
2024-09-08 18:10:00+02:00,20.6,57.3,7.7560134,10.407952,47.0,1312.0,3.3,16.0,0.0,105.0,-70.0
2024-09-08 18:15:00+02:00,20.5,57.7,7.6375365,10.418106,58.0,1314.0,3.3,16.0,0.0,120.0,-58.0
2024-09-08 18:20:00+02:00,20.5,58.2,7.5469146,10.507905,72.0,1316.0,3.3,16.0,0.0,142.0,-49.0
2024-09-08 18:25:00+02:00,20.5,58.3,7.528791,10.525864,81.0,1318.0,3.3,16.0,0.0,165.0,-57.0
2024-09-08 18:30:00+02:00,20.5,58.2,7.5469146,10.507905,88.0,1321.0,3.3,16.0,0.0,177.0,-58.0
2024-09-08 18:35:00+02:00,20.6,58.2,7.5919104,10.570555,74.0,1323.0,3.3,16.0,0.0,152.0,-66.0
2024-09-08 18:40:00+02:00,20.5,58.2,7.5469146,10.507905,70.0,1325.0,3.3,16.0,0.0,145.0,-62.0
2024-09-08 18:45:00+02:00,20.5,58.6,7.474423,10.579738,63.0,1327.0,3.3,16.0,0.0,131.0,-60.0
2024-09-08 18:50:00+02:00,20.4,58.7,7.412081,10.534846,66.0,1329.0,3.3,16.0,0.0,131.0,-58.0
2024-09-08 18:55:00+02:00,20.5,59.5,7.311335,10.741344,74.0,1331.0,2.8,16.0,0.0,152.0,-60.0
2024-09-08 19:00:00+02:00,20.5,59.6,7.293216,10.759298,90.0,1334.0,2.8,16.0,0.0,210.0,-58.0
2024-09-08 19:05:00+02:00,20.7,59.3,7.435412,10.833413,140.0,1339.0,2.3,16.0,0.0,322.0,-61.0
2024-09-08 19:10:00+02:00,20.7,57.9,7.692169,10.579017,144.0,1344.0,2.3,16.0,0.0,220.0,-66.0
2024-09-08 19:15:00+02:00,20.6,58.7,7.500754,10.660878,111.0,1346.0,2.3,16.0,0.0,161.0,-73.0
2024-09-08 19:20:00+02:00,20.5,59.7,7.275097,10.777253,69.0,1348.0,2.3,16.0,0.0,110.0,-79.0
2024-09-08 19:25:00+02:00,20.4,59.9,7.195935,10.749041,40.0,1350.0,2.3,16.0,0.0,89.0,-80.0
2024-09-08 19:30:00+02:00,20.4,59.5,7.2679787,10.677648,39.0,1351.0,2.3,16.0,0.0,87.0,-78.0
2024-09-08 19:35:00+02:00,20.3,60.0,7.135333,10.703,34.0,1352.0,2.3,16.0,0.0,76.0,-78.0
2024-09-08 19:40:00+02:00,20.2,60.3,7.0395803,10.69236,30.0,1353.0,2.3,16.0,0.0,66.0,-77.0
2024-09-08 19:45:00+02:00,20.2,59.3,7.2175455,10.515981,21.0,1354.0,2.8,16.0,0.0,49.0,-71.0
2024-09-08 19:50:00+02:00,20.0,59.8,7.0440683,10.47849,16.0,1354.0,2.8,16.0,0.0,36.0,-65.0
2024-09-08 19:55:00+02:00,20.0,60.4,6.938565,10.583064,13.0,1355.0,2.8,16.0,0.0,31.0,-55.0
2024-09-08 20:00:00+02:00,19.9,60.6,6.862329,10.554749,8.0,1355.0,2.3,16.0,0.0,22.0,-52.0
2024-09-08 20:05:00+02:00,19.8,61.9,6.595652,10.715771,4.0,1355.0,1.7,16.0,0.0,13.0,-38.0
2024-09-08 20:10:00+02:00,19.7,62.4,6.4700418,10.737517,2.0,1355.0,1.3,16.0,0.0,7.0,-35.0
2024-09-08 20:15:00+02:00,19.7,62.7,6.4182525,10.788859,0.0,1355.0,0.8,16.0,0.0,3.0,-37.0
2024-09-08 20:20:00+02:00,19.7,62.8,6.40099,10.805972,0.0,1355.0,0.3,16.0,0.0,2.0,-43.0
2024-09-08 20:25:00+02:00,19.7,62.5,6.452779,10.754631,0.0,1355.0,0.0,16.0,0.0,2.0,-36.0
2024-09-08 20:30:00+02:00,19.7,62.9,6.3837276,10.823086,0.0,1355.0,0.0,16.0,0.0,1.0,-34.0
2024-09-08 20:35:00+02:00,19.7,63.2,6.3319426,10.874423,0.0,1355.0,0.0,16.0,0.0,1.0,-30.0
2024-09-08 20:40:00+02:00,19.6,63.6,6.225574,10.877651,0.0,1355.0,0.0,16.0,0.0,2.0,-30.0
2024-09-08 20:45:00+02:00,19.6,63.9,6.1741047,10.9286785,0.0,1355.0,0.0,16.0,0.0,1.0,-28.0
2024-09-08 20:50:00+02:00,19.6,64.0,6.156949,10.945687,0.0,1355.0,0.5,8.0,0.0,2.0,-29.0
2024-09-08 20:55:00+02:00,19.7,64.3,6.1420865,11.062639,0.0,1355.0,1.0,8.0,0.0,2.0,-26.0
2024-09-08 21:00:00+02:00,19.7,64.5,6.107572,11.096856,0.0,1355.0,1.0,8.0,0.0,1.0,-26.0
2024-09-08 21:05:00+02:00,19.6,64.3,6.1054826,10.996712,0.0,1355.0,1.0,8.0,0.0,2.0,-26.0
2024-09-08 21:10:00+02:00,19.6,64.1,6.139794,10.962695,0.0,1355.0,1.5,8.0,0.0,1.0,-27.0
2024-09-08 21:15:00+02:00,19.6,64.2,6.1226387,10.979703,0.0,1355.0,1.5,8.0,0.0,1.0,-29.0
2024-09-08 21:20:00+02:00,19.6,63.8,6.191261,10.91167,0.0,1355.0,1.5,8.0,0.0,1.0,-29.0
2024-09-08 21:25:00+02:00,19.5,63.8,6.1543374,10.846594,0.0,1355.0,1.5,8.0,0.0,1.0,-29.0
2024-09-08 21:30:00+02:00,19.6,63.7,6.208417,10.894661,0.0,1355.0,1.2,8.0,0.0,1.0,-29.0
2024-09-08 21:35:00+02:00,19.5,63.7,6.1713905,10.829686,0.0,1355.0,0.8,8.0,0.0,1.0,-29.0
2024-09-08 21:40:00+02:00,19.4,64.0,6.0837064,10.815477,0.0,1355.0,0.5,8.0,0.0,1.0,-29.0
2024-09-08 21:45:00+02:00,19.4,64.2,6.0498056,10.849092,0.0,1355.0,0.0,8.0,0.0,1.0,-29.0
2024-09-08 21:50:00+02:00,19.4,64.1,6.066756,10.832285,0.0,1355.0,0.0,8.0,0.0,1.0,-29.0
2024-09-08 21:55:00+02:00,19.2,66.4,5.6093574,11.085159,0.0,1355.0,0.0,8.0,0.0,2.0,-30.0
2024-09-08 22:00:00+02:00,19.1,67.3,5.42606,11.1673975,0.0,1355.0,0.0,8.0,0.0,1.0,-29.0
